rowid,product_id,customer_id,price,total_price
4044,6347,30719,149,298
4045,6070,65174,3523,7046
4046,8629,75978,621,621
4047,8189,76770,366,1830
4048,5874,28156,4587,13761
4049,7506,85127,3978,19890
4050,6302,29432,1717,8585
4051,7487,17034,165,330
4052,6290,25792,1450,4350
4053,8397,82935,412,2060
4054,8825,10547,1506,6024
4055,5940,53360,4598,13794
4056,8782,23651,695,695
4057,7850,27380,164,656
4058,7849,21139,2007,2007
4059,7518,40816,2570,12850
4060,5945,54991,2448,7344
4061,6348,36739,823,823
4062,8108,55875,1038,1038
4063,8295,50550,206,412
4064,8074,71841,3289,3289
4065,5809,39527,111,111
4066,7520,37868,4711,4711
4067,8298,65599,2072,8288
4068,5672,82984,1276,2552
4069,7232,44991,3079,3079
4070,8179,41504,3582,3582
4071,7168,79051,690,690
4072,7123,28491,4876,9752
4073,6031,86046,2403,4806
4074,6935,85930,4327,21635
4075,8449,7462,4885,4885
4076,6899,46567,1530,6120
4077,7162,61546,2514,12570
4078,7132,54526,1784,5352
4079,7385,26136,1818,1818
4080,7064,2578,965,2895
4081,6850,78019,716,3580
4082,5668,8498,4805,24025
4083,7064,79970,965,1930
4084,7799,33851,1774,1774
4085,6980,17826,2549,7647
4086,8399,2833,563,1126
4087,5888,71128,3797,3797
4088,7273,72756,2077,8308
4089,6355,85138,2474,2474
4090,5656,22536,1689,8445
4091,6356,38963,2224,2224
4092,6573,61032,1292,2584
4093,7951,51880,3892,11676
4094,8103,59636,158,474
4095,6472,40560,2470,4940
4096,8968,62670,1829,3658
4097,7056,404,3086,9258
4098,5986,33819,3826,11478
4099,6246,8698,4513,18052
4100,6049,27908,3919,7838
4101,5947,38982,2129,2129
4102,7409,80640,3125,6250
4103,7607,66718,1425,4275
4104,8733,34937,1300,1300
4105,6839,73439,3758,18790
4106,6938,35404,3308,13232
4107,8980,59770,2475,12375
4108,5642,45930,4567,22835
4109,8357,1483,2924,2924
4110,6053,25731,1219,4876
4111,6301,25726,2446,4892
4112,7994,54983,2176,8704
4113,8234,34987,169,507
4114,6538,69267,2256,6768
4115,6162,70119,3522,3522
4116,8466,19554,3965,3965
4117,8082,5296,1533,4599
4118,6346,76989,3045,15225
4119,8774,26528,1765,7060
4120,7500,55040,3285,3285
4121,6601,22958,4661,4661
4122,8532,56127,937,3748
4123,7983,70095,3339,16695
4124,5911,43830,4555,13665
4125,6850,45815,716,1432
4126,7047,72784,4434,22170
4127,8035,57779,4973,4973
4128,6754,64502,2813,2813
4129,8191,64169,4587,4587
4130,6932,21474,2176,10880
4131,8886,65358,1334,6670
4132,5756,21336,4270,4270
4133,5611,42880,1544,1544
4134,5650,44465,4884,24420
4135,8539,354,2420,4840
4136,7987,17865,1535,1535
4137,6754,63697,2813,2813
4138,8321,40214,2125,10625
4139,6210,52995,760,1520
4140,6485,278,2909,11636
4141,6594,33568,1411,4233
4142,8145,126,1143,4572
4143,8390,30013,4096,12288
4144,8512,71339,3430,17150
4145,5635,66833,149,298
4146,6787,22564,2005,6015
4147,8477,56701,1235,3705
4148,6758,33497,4019,20095
4149,5709,66329,157,628
4150,6814,64616,2797,11188
4151,5727,83245,2463,12315
4152,8536,2361,4846,9692
4153,7319,29062,4464,13392
4154,5652,79352,90,90
4155,8450,53768,1077,4308
4156,7840,73045,3143,9429
4157,8204,87331,4309,21545
4158,8964,19277,314,1256
4159,8941,6134,4224,12672
4160,7540,24677,4446,4446
4161,7434,43135,630,1260
4162,8039,53042,935,935
4163,7565,3731,2498,12490
4164,8203,20452,4007,16028
4165,6312,15438,3996,3996
4166,6169,9165,4232,4232
4167,7110,39907,4974,14922
4168,7901,74111,1196,3588
4169,6671,54740,2601,7803
4170,6537,88721,601,3005
4171,6060,14052,227,227
4172,7281,15730,2448,7344
4173,8311,38562,1666,1666
4174,8103,84141,158,316
4175,5910,11776,4876,4876
4176,8970,81131,2870,14350
4177,7833,77529,426,1704
4178,6897,6330,4787,4787
4179,7942,69964,2183,6549
4180,7609,30990,3920,15680
4181,7801,34935,594,2970
4182,7051,67915,580,2900
4183,8770,87752,4533,13599
4184,7575,6523,3761,7522
4185,5709,45988,157,157
4186,8981,3102,3089,15445
4187,7697,81478,4202,21010
4188,7753,88500,1153,4612
4189,5690,11903,2560,5120
4190,6719,25432,4217,4217
4191,8075,45517,618,1236
4192,7906,81278,1951,5853
4193,5652,4759,90,270
4194,6090,9600,1292,1292
4195,8940,52951,3715,14860
4196,6267,88828,2748,2748
4197,7380,50630,1461,5844
4198,6882,76886,2740,2740
4199,5960,4483,1126,2252
4200,5911,41952,4555,18220
4201,7680,9882,973,1946
4202,6917,1764,490,1470
4203,6978,23402,1782,1782
4204,6936,9787,3340,13360
4205,8502,28683,264,792
4206,5654,46387,3861,11583
4207,5607,19231,1164,1164
4208,7365,46684,2741,13705
4209,8136,30567,1755,8775
4210,6386,43415,3572,10716
4211,8941,58326,4224,8448
4212,6868,33540,4800,19200
4213,7740,70604,4415,22075
4214,5706,6148,317,1585
4215,8532,58827,937,1874
4216,7518,79647,2570,10280
4217,6040,56116,4221,21105
4218,8854,30594,1492,1492
4219,7186,10510,2691,8073
4220,6315,77783,4825,14475
4221,8156,53869,2011,8044
4222,8969,57147,4612,9224
4223,7009,11809,4850,9700
4224,6932,76483,2176,8704
4225,8967,24593,4385,21925
4226,8005,9600,3558,14232
4227,6123,18088,4075,20375
4228,6154,58622,1122,1122
4229,7204,59580,4523,13569
4230,8313,38455,2036,8144
4231,6782,21568,2391,7173
4232,6749,25232,1544,7720
4233,6841,7182,1816,3632
4234,6681,56627,836,2508
4235,8225,23997,4702,14106
4236,6451,61744,3339,13356
4237,7834,78076,1109,4436
4238,6276,45518,522,1566
4239,7971,76138,405,810
4240,5901,67505,1812,5436
4241,7954,11093,3590,17950
4242,5941,51498,3577,14308
4243,7591,75334,3770,3770
4244,8685,64164,512,512
4245,7381,50173,1243,3729
4246,8635,38477,122,610
4247,6168,73192,1638,8190
4248,7409,30126,3125,12500
4249,6866,32566,2869,2869
4250,8024,28746,4506,13518
4251,6703,31916,1007,4028
4252,5834,8722,1877,3754
4253,8313,80073,2036,8144
4254,7241,39348,993,2979
4255,8589,32672,631,2524
4256,7788,66731,4244,4244
4257,8861,41732,661,3305
4258,6638,16201,3802,19010
4259,6646,86126,2428,7284
4260,8489,41474,252,1008
4261,6440,27724,3674,3674
4262,7002,61178,1500,1500
4263,6462,6947,2616,13080
4264,6946,84691,1061,2122
4265,7881,83840,2414,7242
4266,6325,7680,4073,16292
4267,5880,84912,431,1293
4268,7164,41252,2018,10090
4269,7296,38550,3079,6158
4270,6276,58164,522,2610
4271,6785,36163,4764,14292
4272,7343,56929,4338,13014
4273,7917,38,2254,6762
4274,8429,29854,3156,6312
4275,6162,14003,3522,17610
4276,6282,33144,1668,1668
4277,7078,66848,1444,1444
4278,5664,72823,3546,7092
4279,7628,23814,2372,11860
4280,6374,28736,1860,3720
4281,7098,40638,3803,19015
4282,7385,60672,1818,1818
4283,6032,5295,2910,8730
4284,8518,40427,595,2380
4285,6535,53632,895,4475
4286,8749,67670,4418,8836
4287,6019,14572,1419,7095
4288,6882,20970,2740,5480
4289,8758,15189,3775,11325
4290,7660,65753,3254,16270
4291,6521,85198,2873,2873
4292,6551,19188,1078,3234
4293,8018,47327,4300,8600
4294,6484,75291,3975,7950
4295,5678,89484,3706,11118
4296,8024,87466,4506,9012
4297,5708,87243,1569,7845
4298,8714,13566,3174,9522
4299,7342,40210,2062,8248
4300,7131,2960,887,1774
4301,7791,42201,2138,10690
4302,5829,82711,4439,17756
4303,6315,18400,4825,19300
4304,8462,62121,2281,6843
4305,7769,76154,3048,12192
4306,6020,14122,3279,6558
4307,6813,64986,1519,1519
4308,7591,487,3770,7540
4309,5668,2165,4805,19220
4310,8796,25477,528,2112
4311,5670,64661,2853,11412
4312,8492,20898,4091,4091
4313,6773,17915,3516,14064
4314,8192,87092,2559,2559
4315,5613,14687,1119,2238
4316,6253,78356,1763,7052
4317,7872,43466,576,2880
4318,6602,77381,565,2260
4319,8073,2085,4440,13320
4320,6042,23449,4820,24100
4321,8094,47924,858,2574
4322,7701,28114,802,3208
4323,7903,6287,797,2391
4324,6299,61359,2864,2864
4325,8480,19076,720,3600
4326,7009,79429,4850,24250
4327,6302,60627,1717,8585
4328,6909,50736,3620,10860
4329,6990,45673,406,1624
4330,5831,45150,4728,9456
4331,7766,40182,3656,18280
4332,8918,46566,2420,4840
4333,5725,84912,1304,3912
4334,8817,18729,1233,1233
4335,6129,30213,2665,5330
4336,6098,6403,2273,11365
4337,7475,62889,3649,14596
4338,6214,86343,4748,9496
4339,6099,48141,2117,2117
4340,7978,41996,4189,4189
4341,6725,28444,4797,23985
4342,5662,60077,4620,18480
4343,8647,88478,3823,11469
4344,8081,45226,3783,11349
4345,6303,81099,2098,8392
4346,6573,43134,1292,6460
4347,7960,3593,321,321
4348,6753,48024,558,2790
4349,8317,85601,1130,5650
4350,8177,54556,3101,15505
4351,6738,17855,4884,19536
4352,8203,71529,4007,8014
4353,8324,9549,3654,18270
4354,6739,42165,230,230
4355,7934,66817,4391,8782
4356,8363,40303,4895,4895
4357,7188,85871,4337,17348
4358,7218,28430,3326,3326
4359,7879,83773,513,1026
4360,6612,6740,4690,14070
4361,7638,15235,3758,15032
4362,6666,45394,296,296
4363,6565,82008,2892,11568
4364,6099,70118,2117,8468
4365,6316,20907,4070,20350
4366,7035,76732,1223,3669
4367,6145,74286,280,560
4368,7449,23090,3065,6130
4369,8850,61330,1827,5481
4370,8820,46285,3202,9606
4371,7115,27553,169,169
4372,6377,12241,79,395
4373,8909,22084,3166,3166
4374,8347,9560,4404,22020
4375,6754,48671,2813,11252
4376,7917,35971,2254,4508
4377,8881,22750,2296,2296
4378,5763,40379,1823,7292
4379,7896,37856,3911,3911
4380,7319,39324,4464,4464
4381,6215,80192,3095,15475
4382,8265,84884,762,3048
4383,8487,86170,2260,6780
4384,5808,31541,4182,20910
4385,7474,87487,654,1962
4386,7709,80166,606,1818
4387,6220,85014,1015,2030
4388,6839,22085,3758,15032
4389,5764,14125,4884,19536
4390,5927,47767,897,1794
4391,6301,37001,2446,12230
4392,6681,971,836,3344
4393,8963,57717,2639,5278
4394,8685,78770,512,2048
4395,8151,67508,709,2127
4396,8111,16538,2622,7866
4397,8302,48844,1229,1229
4398,6493,12799,2985,2985
4399,7689,43629,2216,6648
4400,7826,35281,1188,1188
4401,7217,52101,715,715
4402,7180,77460,2879,5758
4403,8555,27293,224,672
4404,8459,68510,3228,9684
4405,7473,76,2700,8100
4406,6142,55538,4415,22075
4407,8873,27435,3442,17210
4408,8339,81168,886,886
4409,6608,8336,1928,1928
4410,7471,79176,4620,23100
4411,6762,27600,3223,3223
4412,5772,75714,4214,21070
4413,8817,50690,1233,6165
4414,6098,69384,2273,4546
4415,8982,20998,3426,10278
4416,6103,85814,1818,5454
4417,7957,45325,4109,16436
4418,7592,7517,4297,12891
4419,7766,6771,3656,7312
4420,6080,68131,3004,15020
4421,6167,15273,1210,2420
4422,6618,14027,4748,9496
4423,6215,67616,3095,15475
4424,7071,66389,1727,5181
4425,8885,30735,2901,2901
4426,7977,13706,4157,16628
4427,6194,22156,3580,14320
4428,7680,64331,973,1946
4429,8484,51028,4365,13095
4430,7661,82924,4446,8892
4431,6968,45909,4793,4793
4432,5954,25125,1751,8755
4433,7150,34419,3727,3727
4434,8170,14509,3474,6948
4435,7015,45870,3096,12384
4436,6668,30980,2037,2037
4437,6049,18301,3919,19595
4438,8960,67488,1603,3206
4439,7923,9812,369,1107
4440,8191,59199,4587,9174
4441,8499,9774,3386,13544
4442,5650,65623,4884,14652
4443,7533,54334,4172,16688
4444,6010,63480,4463,17852
4445,8854,52825,1492,4476
4446,8860,48960,1741,6964
4447,5951,25294,3299,16495
4448,8692,59559,3459,17295
4449,7241,20809,993,1986
4450,5714,55132,1845,3690
4451,6139,51616,1139,2278
4452,5809,38941,111,333
4453,7392,55987,3974,15896
4454,8417,12241,1882,7528
4455,8910,23657,3698,11094
4456,6521,43955,2873,8619
4457,7994,87117,2176,6528
4458,6390,58810,2830,2830
4459,6295,55547,282,1410
4460,6409,71152,4413,22065
4461,8580,13709,220,660
4462,5633,73202,3415,17075
4463,5706,68512,317,634
4464,8760,18075,2356,2356
4465,8603,75531,509,1527
4466,6013,56290,1456,2912
4467,7174,82448,1091,2182
4468,7974,59347,1131,4524
4469,7849,37628,2007,2007
4470,7981,16349,3451,13804
4471,7473,57072,2700,13500
4472,8294,64389,4058,8116
4473,6731,85324,4074,20370
4474,8487,51092,2260,2260
4475,7486,52843,1344,2688
4476,6329,89121,4682,4682
4477,8803,46669,310,1240
4478,8301,16069,1594,4782
4479,6833,16003,1482,1482
4480,6484,51614,3975,3975
4481,8940,35510,3715,7430
4482,8841,13700,4660,13980
4483,8885,9208,2901,5802
4484,8711,59393,3391,10173
4485,8407,59208,4725,9450
4486,8318,64929,4610,23050
4487,6218,7919,4495,8990
4488,7015,29297,3096,15480
4489,7491,67035,1434,2868
4490,6060,31084,227,454
4491,7449,84864,3065,15325
4492,7890,63852,4621,4621
4493,7571,70458,1024,3072
4494,8251,86442,3029,12116
4495,7223,6418,2483,7449
4496,8895,50732,1729,8645
4497,7192,8054,918,1836
4498,7500,33769,3285,6570
4499,7594,67793,827,827
4500,5861,17535,3973,19865
4501,5758,44801,294,588
4502,6302,45226,1717,5151
4503,8915,56240,972,1944
4504,7003,10223,3186,12744
4505,8135,66313,4438,4438
4506,6047,89967,3056,15280
4507,6969,40096,1047,1047
4508,7142,54474,147,735
4509,8962,70414,2618,2618
4510,7355,56037,1958,3916
4511,7277,66362,4321,21605
4512,6931,13357,4895,9790
4513,8894,21260,640,640
4514,5683,57710,2310,2310
4515,8198,16985,758,758
4516,6594,31387,1411,5644
4517,8146,3962,2768,11072
4518,7474,15021,654,3270
4519,5740,89750,1465,2930
4520,7384,87048,650,650
4521,8460,61087,598,1196
4522,7840,16339,3143,6286
4523,7287,47779,1010,2020
4524,8822,33409,4683,18732
4525,8193,34528,2242,2242
4526,7566,14090,1137,2274
4527,6975,4905,1201,2402
4528,7745,3162,797,3985
4529,7897,47034,3578,3578
4530,8099,3754,1831,5493
4531,6916,70735,888,888
4532,8987,79528,1188,5940
4533,8305,65337,3066,12264
4534,8342,87172,700,2100
4535,6050,57019,4182,20910
4536,8035,21305,4973,9946
4537,8862,88420,2956,8868
4538,7190,26746,2748,5496
4539,6600,57300,506,506
4540,6189,79152,1118,2236
4541,8386,23486,3081,6162
4542,8560,1020,4247,16988
4543,6222,18886,1617,6468
4544,7513,6962,1319,6595
4545,6436,51930,3413,17065
4546,5931,64875,4912,4912
4547,8336,57331,4572,18288
4548,5834,82416,1877,5631
4549,8932,56992,4842,14526
4550,6646,14944,2428,2428
4551,7558,62394,2262,4524
4552,7978,75129,4189,4189
4553,6412,23910,938,3752
4554,7635,82420,4829,24145
4555,8804,22526,3116,6232
4556,8302,60859,1229,2458
4557,8820,27805,3202,16010
4558,7946,35603,2746,5492
4559,8817,19803,1233,3699
4560,5780,71185,1071,3213
4561,7470,82799,4979,19916
4562,6535,71872,895,2685
4563,6197,32376,698,2792
4564,6583,81091,4728,4728
4565,8666,35965,1369,5476
4566,5642,7121,4567,13701
4567,7302,6227,1683,5049
4568,6329,32555,4682,9364
4569,5804,88645,387,774
4570,8284,21576,4455,22275
4571,6232,68173,3443,17215
4572,6187,6997,2864,11456
4573,5669,26570,1983,9915
4574,8076,4562,3401,6802
4575,6058,33803,57,114
4576,5985,62600,653,1306
4577,7170,41976,1114,2228
4578,7501,76166,4392,21960
4579,5681,31623,1062,3186
4580,7536,30960,496,496
4581,7983,85952,3339,10017
4582,8701,52948,3654,7308
4583,5958,44154,2683,10732
4584,6716,68618,3999,19995
4585,8731,45340,146,292
4586,6314,38946,3725,11175
4587,8299,81467,3078,6156
4588,7648,46476,863,863
4589,8953,88690,4840,4840
4590,5949,18707,2516,10064
4591,7962,27940,2130,8520
4592,7832,13471,3238,9714
4593,6087,32720,2008,2008
4594,8804,42809,3116,12464
4595,7745,28936,797,1594
4596,7260,56689,3291,9873
4597,6325,41311,4073,4073
4598,8817,3485,1233,3699
4599,6352,57987,738,3690
4600,7113,44406,3454,3454
4601,6805,37108,566,1132
4602,7270,38622,3389,6778
4603,6235,42490,1134,3402
4604,6857,14679,2237,2237
4605,7701,89368,802,3208
4606,6916,12096,888,2664
4607,8646,2533,579,2895
4608,7892,43212,560,1120
4609,7019,43364,2988,8964
4610,8052,32558,1214,1214
4611,7401,72327,3701,14804
4612,6784,18846,4430,17720
4613,8840,3746,4114,4114
4614,8683,69854,4416,22080
4615,6857,7475,2237,11185
4616,6636,55736,1767,3534
4617,7740,16069,4415,8830
4618,7109,59932,1086,2172
4619,7312,23511,2778,11112
4620,7826,87074,1188,2376
4621,6245,70536,527,1581
4622,6980,54019,2549,2549
4623,7518,37448,2570,2570
4624,6974,10906,2341,11705
4625,8158,52983,2310,2310
4626,6485,38320,2909,2909
4627,7518,21154,2570,12850
4628,7514,64981,1510,3020
4629,6503,19861,4635,13905
4630,6429,76822,1711,6844
4631,8130,33655,1095,4380
4632,6871,64820,1119,5595
4633,6926,20727,927,927
4634,8660,52917,90,90
4635,7031,28612,1513,1513
4636,7685,82086,280,1400
4637,7345,7192,143,286
4638,7132,73390,1784,3568
4639,7348,58921,3009,3009
4640,8668,50098,176,176
4641,5927,24065,897,897
4642,8822,89511,4683,23415
4643,5845,24859,3593,14372
4644,7641,68052,3189,15945
4645,6879,20882,562,1686
4646,6635,58573,1173,4692
4647,8533,17505,1611,6444
4648,6259,57262,4028,16112
4649,7339,71132,4710,14130
4650,6309,16593,3195,9585
4651,7515,73347,612,1224
4652,6724,40916,4622,4622
4653,5966,88373,1318,3954
4654,6055,72057,3955,11865
4655,6131,26399,2011,4022
4656,8239,64719,4986,19944
4657,7883,35365,879,4395
4658,7342,55050,2062,10310
4659,7983,52938,3339,6678
4660,6499,74608,1503,1503
4661,7716,58212,3978,7956
4662,8139,60954,1250,1250
4663,8312,19489,973,973
4664,5959,6072,1251,3753
4665,7024,22452,4383,8766
4666,6326,54649,1769,3538
4667,6499,51992,1503,3006
4668,6637,48892,3973,7946
4669,8627,61971,1536,7680
4670,7465,14048,2398,11990
4671,8210,86082,1454,1454
4672,6189,6961,1118,3354
4673,5736,40084,3481,6962
4674,5930,17668,438,438
4675,8316,50475,1363,5452
4676,7459,69374,2499,4998
4677,8903,83329,2430,7290
4678,7249,12652,2763,8289
4679,7597,27787,4263,12789
4680,7685,75574,280,560
4681,8712,78375,3036,6072
4682,7952,40535,1765,5295
4683,6032,55060,2910,11640
4684,6924,55502,3719,11157
4685,6776,4808,3128,9384
4686,7212,67852,2316,6948
4687,7432,76025,2649,7947
4688,5763,42816,1823,1823
4689,7278,35779,4740,18960
4690,8127,57957,3924,11772
4691,7117,75549,3432,10296
4692,8697,40890,4457,22285
4693,6143,72372,2633,5266
4694,7539,84832,3459,3459
4695,7831,83697,3709,3709
4696,6541,27593,4250,8500
4697,7460,7688,1455,1455
4698,8714,37356,3174,12696
4699,6060,40272,227,1135
4700,8166,84934,4644,23220
4701,5636,33733,212,636
4702,7781,82453,3439,13756
4703,5643,56840,1619,1619
4704,5698,79739,900,2700
4705,7733,2487,2172,8688
4706,6421,31174,2645,2645
4707,6242,10584,1561,6244
4708,7113,23629,3454,13816
4709,8106,87551,769,2307
4710,6131,62945,2011,2011
4711,6866,44837,2869,2869
4712,6530,26428,3602,14408
4713,8131,80827,1511,7555
4714,5872,64690,196,784
4715,7475,54429,3649,7298
4716,7381,11877,1243,1243
4717,5652,87986,90,450
4718,7493,12525,432,864
4719,6724,41187,4622,18488
4720,7411,67706,2679,2679
4721,8323,88362,755,1510
4722,6213,4774,4752,9504
4723,7068,7601,4323,4323
4724,6546,18703,4330,21650
4725,6245,60215,527,527
4726,8699,9427,2016,6048
4727,8066,72232,3537,7074
4728,7419,25669,4383,4383
4729,5707,32346,3776,18880
4730,7976,40498,3490,10470
4731,6450,49801,2741,13705
4732,7320,2387,2892,5784
4733,7558,24979,2262,9048
4734,6963,8933,3423,6846
4735,7983,46027,3339,10017
4736,8608,9302,2097,10485
4737,7975,29079,176,880
4738,6591,37528,709,1418
4739,8050,3968,91,182
4740,7764,6189,3278,16390
4741,8055,22452,528,1056
4742,7592,60233,4297,4297
4743,7681,4365,704,2112
4744,7988,69321,637,1274
4745,8189,86355,366,366
4746,8294,57310,4058,12174
4747,5916,9993,3661,10983
4748,7648,71817,863,1726
4749,7863,69412,3444,13776
4750,8411,20129,2828,14140
4751,6583,80731,4728,14184
4752,6033,52176,4726,4726
4753,5675,17205,3847,15388
4754,6929,25653,727,2908
4755,7462,49759,4065,12195
4756,7271,29373,2259,6777
4757,7439,40091,2279,11395
4758,8608,11386,2097,10485
4759,5734,10952,1750,3500
4760,6645,50104,3991,15964
4761,6320,23969,2958,11832
4762,8489,43702,252,1260
4763,6033,75751,4726,18904
4764,7874,87335,3290,13160
4765,7432,74635,2649,13245
4766,8707,58518,1708,5124
4767,7355,56872,1958,9790
4768,6360,61987,951,2853
4769,8773,74839,2289,6867
4770,5997,68652,3618,18090
4771,7132,63102,1784,1784
4772,6741,58863,445,445
4773,8986,85531,4418,22090
4774,7833,6694,426,1704
4775,7675,13708,3649,3649
4776,5921,60071,2576,12880
4777,8500,11135,3600,7200
4778,6080,12823,3004,3004
4779,8192,4713,2559,7677
4780,8370,69831,2061,10305
4781,7584,64187,1453,1453
4782,8529,25733,3745,3745
4783,7667,72787,532,2128
4784,5866,25972,1848,3696
4785,6281,31009,2198,2198
4786,7227,60135,2005,10025
4787,8328,26246,1289,5156
4788,6511,24501,3019,9057
4789,6023,24658,1040,5200
4790,8394,73199,532,1064
4791,5681,34433,1062,2124
4792,8942,31750,2070,10350
4793,6512,66218,2443,9772
4794,6892,35153,2095,8380
4795,5805,19824,1638,4914
4796,6617,89157,301,903
4797,8543,6237,1135,1135
4798,7836,86811,4633,9266
4799,8847,81398,2417,2417
4800,8459,27166,3228,3228
4801,7063,44229,1340,1340
4802,7255,44443,334,1336
4803,8878,47064,1903,5709
4804,8277,60415,4908,19632
4805,5849,15345,314,1256
4806,7910,75334,908,2724
4807,6165,54841,1729,3458
4808,6222,58086,1617,4851
4809,8697,89554,4457,4457
4810,6570,5435,446,1784
4811,7066,3204,881,2643
4812,8841,3578,4660,4660
4813,6920,47489,3856,11568
4814,8541,5956,1527,1527
4815,6326,49881,1769,1769
4816,7176,12230,3494,3494
4817,6289,85589,500,1000
4818,5912,88851,4662,4662
4819,7543,3390,2012,6036
4820,7256,46038,3566,14264
4821,8962,53045,2618,7854
4822,8271,55803,1048,1048
4823,7320,34362,2892,2892
4824,6215,3120,3095,15475
4825,7331,83757,1073,3219
4826,6231,83941,680,680
4827,8352,85011,3976,7952
4828,7552,5184,1555,4665
4829,6528,63556,4865,4865
4830,6728,48200,1956,5868
4831,6275,69923,1320,1320
4832,6989,60231,1393,2786
4833,8894,62400,640,1920
4834,7453,29534,3327,13308
